measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,213,Niger,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,5.908627786767186,7.892861611337914,4.424654259662197
1,Deaths,213,Niger,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,9.075047043813491,13.064636035049478,6.051956134041722
1,Deaths,130,Mexico,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,9.86333938298246,10.056948169360016,9.677274861043923
1,Deaths,130,Mexico,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,2.0781897987210343,2.144739883576979,2.006082534869333
1,Deaths,130,Mexico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,5.816511901523507,5.918751210339303,5.717912240802034
1,Deaths,24,Marshall Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,32.06730203978262,42.95178176368579,19.712253763780886
1,Deaths,24,Marshall Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,12.336945611130524,16.90558724790017,8.833224173162167
1,Deaths,24,Marshall Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,22.5067605561581,29.445374030618442,15.757618731532686
1,Deaths,105,Antigua and Barbuda,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,4.937840302711057,5.697873578176784,4.249237890824615
1,Deaths,105,Antigua and Barbuda,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,0.8662886067660487,1.009508431211905,0.7563862649592253
1,Deaths,105,Antigua and Barbuda,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,2.7952963704576543,3.186081203397067,2.4436467990682
1,Deaths,41,Uzbekistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,17.45072619494282,18.60844546449312,16.314864975350574
1,Deaths,41,Uzbekistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,7.125311880559991,7.662495574136927,6.612532130999671
1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,12.082550750240362,12.844675705364184,11.364216353810594
1,Deaths,180,Kenya,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,18.701741258760865,25.292471231478345,14.387185710766932
1,Deaths,180,Kenya,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,4.718707510263976,5.936286906134084,3.641472076794816
1,Deaths,180,Kenya,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,11.115677662572221,14.214889207354245,9.022650757113382
1,Deaths,130,Mexico,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,10.687166549169872,11.127604327047248,10.293020209760751
1,Deaths,130,Mexico,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,2.134813349405303,2.2096863383689964,2.0580452788833425
1,Deaths,130,Mexico,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,6.2486539583973135,6.4910863872761775,6.033353638492115
1,Deaths,152,Saudi Arabia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,6.176425211151077,8.031559758102233,4.471971580018829
1,Deaths,152,Saudi Arabia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,1.7502835219597528,2.2500786861522357,1.3511715109193476
1,Deaths,152,Saudi Arabia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,4.392542996512681,5.656745699920815,3.233991518407938
1,Deaths,180,Kenya,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,18.431826970533535,25.542586846409186,13.978898300490814
1,Deaths,180,Kenya,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,4.676808850984171,5.955980295565394,3.543339033365099
1,Deaths,180,Kenya,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,10.974446490490676,14.261225782283548,8.834638094846847
1,Deaths,23,Kiribati,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,48.045488559433835,61.119110267565276,35.54998802867698
1,Deaths,23,Kiribati,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,8.514578130815996,10.69003165055016,6.521920669388554
1,Deaths,23,Kiribati,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,27.34440313022121,34.30756812405924,21.293302552947925
1,Deaths,207,Ghana,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,20.553276472619203,25.49633389258592,16.212054600235142
1,Deaths,207,Ghana,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,2.115112669773489,2.647511323149361,1.6442008662258765
1,Deaths,207,Ghana,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,10.348808132688816,12.63600307629051,8.157961064728806
1,Deaths,150,Oman,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,4.043389636144069,5.415942299759367,3.2096714192276607
1,Deaths,150,Oman,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,1.0073576753318316,1.1654100466585744,0.8531006079742895
1,Deaths,150,Oman,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,2.8516063211743647,3.7796315667830824,2.333572202419608
1,Deaths,83,Iceland,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,14.899360386006766,16.074771020209337,13.753915148149124
1,Deaths,83,Iceland,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,3.621938891082695,3.9792678756745303,3.263267886125443
1,Deaths,83,Iceland,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,9.177562164539445,9.903530306987673,8.533072835961214
1,Deaths,81,Germany,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,15.057795117225377,15.65447733222657,14.485801205450478
1,Deaths,81,Germany,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,4.674281176246373,4.912316486310103,4.463570230558355
1,Deaths,81,Germany,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,9.686830005242015,10.027037835003274,9.366847958948087
1,Deaths,320,Cook Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,20.249041028087877,26.755808067406903,14.190817012145102
1,Deaths,320,Cook Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.672315014174765,7.464628962306002,3.8518670640909076
1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,12.600816536659194,16.51440902016944,8.936281872075353
1,Deaths,57,Belarus,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,34.18818224223468,40.45488792443985,29.935199538217248
1,Deaths,57,Belarus,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,6.14091825570736,6.979182474581477,5.438836323696423
1,Deaths,57,Belarus,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,18.801491949052938,22.03059223532116,16.733264865420246
1,Deaths,162,Bhutan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,7.98139332239428,11.281041480234157,5.4446734851251
1,Deaths,162,Bhutan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,3.5523200051322594,4.7408876008995335,2.624372994659919
1,Deaths,162,Bhutan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,5.876682175098557,7.931782528180275,4.225307294195701
1,Deaths,211,Mali,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,10.263770952927633,18.1894990594101,5.584706856995511
1,Deaths,211,Mali,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,6.1519933456565035,8.132791558171235,4.473353557714744
1,Deaths,211,Mali,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,8.203876288671657,12.696050883961583,5.593248551406098
1,Deaths,178,Eritrea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,23.601848415117967,33.34960826731131,14.735522079828437
1,Deaths,178,Eritrea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,7.629475548790369,10.811271658662758,5.325120754643521
1,Deaths,178,Eritrea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,14.582431795799879,20.28893421209204,9.925484343604689
1,Deaths,55,Slovenia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,25.098793021558727,26.952573799853333,23.544761905635564
1,Deaths,55,Slovenia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,5.167252929176377,5.679449526462243,4.682815964495242
1,Deaths,55,Slovenia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,14.765738544535203,15.816933496999162,13.89161767904552
1,Deaths,216,Senegal,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,20.81346954960602,27.574069622707743,15.878890516070445
1,Deaths,216,Senegal,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,5.367823593176889,6.621685165653176,4.287112702070157
1,Deaths,216,Senegal,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,12.769185305679974,16.090320156835066,9.984117976720777
1,Deaths,7,Democratic People's Republic of Korea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,12.68010380263262,20.507391653685712,8.88839815094104
1,Deaths,7,Democratic People's Republic of Korea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,7.587084814243544,10.168113716944028,5.607721837836471
1,Deaths,7,Democratic People's Republic of Korea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,9.859858729072723,14.119961677758395,7.382642881880659
1,Deaths,115,Jamaica,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,4.471564463409103,5.3928133760135495,3.6105105145657963
1,Deaths,115,Jamaica,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,1.1998812815401634,1.4975057819640312,0.9476413071176272
1,Deaths,115,Jamaica,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,2.7986960871665576,3.3943903494227823,2.266160399089827
1,Deaths,106,Bahamas,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,4.948669505364213,5.79350670658512,4.19965600478452
1,Deaths,106,Bahamas,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,0.9268826050986726,1.123228594538862,0.7501853342087097
1,Deaths,106,Bahamas,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,2.8208529550547543,3.310362637461294,2.3976791586748507
1,Deaths,213,Niger,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,12.499105743576727,20.1013470838453,7.351110180781471
1,Deaths,213,Niger,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.932048035220393,7.890254682340616,4.431339580392005
1,Deaths,213,Niger,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,9.11440368024374,13.127844927510413,6.091517154846185
1,Deaths,320,Cook Islands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,19.916882098683384,25.473510869282407,14.098657929164073
1,Deaths,320,Cook Islands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,5.818176707846499,7.504801405085117,4.223758586104925
1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,12.547525099311336,15.83464074608409,9.27427463878664
1,Deaths,195,Namibia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,25.14335155841835,36.44238129761627,17.913679227121538
1,Deaths,195,Namibia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,4.1692805370568715,6.10843282602245,2.681741910556308
1,Deaths,195,Namibia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,13.717671333297881,19.5648724226897,9.702907503012106
1,Deaths,215,Sao Tome and Principe,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,3.953700788724863,5.088937184470033,2.524948442279284
1,Deaths,215,Sao Tome and Principe,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,1.204289047603363,1.5376180333052087,0.9363912757552832
1,Deaths,215,Sao Tome and Principe,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,2.5608765166615615,3.2207664051414637,1.797861216669477
1,Deaths,25,Micronesia (Federated States of),1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,35.410952851485106,48.8768207255266,21.070091366730598
1,Deaths,25,Micronesia (Federated States of),2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,11.02258142143155,14.77868406379368,7.392110864876808
1,Deaths,25,Micronesia (Federated States of),3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,23.349998791092162,31.096904730244855,14.97894640357989
1,Deaths,36,Kazakhstan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,40.56367626684877,44.069971638089356,36.98503364456699
1,Deaths,36,Kazakhstan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,8.685521030719888,9.44370176069057,8.033610292574917
1,Deaths,36,Kazakhstan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,23.313383011744026,25.175240373091214,21.508443535194022
1,Deaths,22,Fiji,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,13.779102348662992,17.34260145280936,10.458802918317089
1,Deaths,22,Fiji,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.858642440521781,7.418815086995009,4.551627790946427
1,Deaths,22,Fiji,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,9.8018648231876,12.094565427209668,7.677512950188269
1,Deaths,148,Morocco,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,10.03575950940293,16.631272518794507,5.221485629856355
1,Deaths,148,Morocco,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,4.703547387272059,7.597371390568833,3.003467843155254
1,Deaths,148,Morocco,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,7.356701522052742,10.730940021266802,4.582410491988776
1,Deaths,197,Eswatini,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,49.20388405154545,74.40614450702405,28.621673338824877
1,Deaths,197,Eswatini,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,6.378455037619279,10.10809608448237,3.527987703736515
1,Deaths,197,Eswatini,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,25.532808005076784,37.9494602809997,15.100165002864015
1,Deaths,184,Mozambique,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,30.693503557346588,38.387263545337284,22.497559255174906
1,Deaths,184,Mozambique,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,5.701208121523699,7.538095936941882,4.160147669357087
1,Deaths,184,Mozambique,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,16.588268653194575,20.8351289521439,12.309056668782357
1,Deaths,84,Ireland,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,13.254632127764568,14.741275568973556,12.135814904778124
1,Deaths,84,Ireland,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,3.2851797362259725,3.6258252617658377,2.97039476747536
1,Deaths,84,Ireland,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,8.203979117084687,9.020996295156854,7.5507161046692906
1,Deaths,89,Netherlands,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,13.12248438100522,13.784070667543396,12.563169298045361
1,Deaths,89,Netherlands,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,5.771538695675311,6.105281848384457,5.465040859426424
1,Deaths,89,Netherlands,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,9.378907760329609,9.813020135481095,9.018293461225392
1,Deaths,6,China,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,9.184418338742681,11.719625184985437,7.294105124707111
1,Deaths,6,China,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.225319388376542,6.137917071083914,4.359050933812136
1,Deaths,6,China,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,7.044660961490813,8.302198088424715,6.091397830170937
1,Deaths,85,Israel,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,9.479450631145285,10.019768598903223,8.990965193686959
1,Deaths,85,Israel,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,2.127071320244849,2.312298366109806,1.964002973216036
1,Deaths,85,Israel,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,5.702096876830723,6.000502398435399,5.427160415582402
1,Deaths,349,Greenland,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,84.78638014360604,105.58037299245046,69.60601615205925
1,Deaths,349,Greenland,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,29.40910407247688,35.32784044486248,24.566173912574797
1,Deaths,349,Greenland,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,58.335488524613496,71.11556696655185,48.834714340494
1,Deaths,149,Palestine,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,4.799958780591095,5.538610414109353,2.9800512833174935
1,Deaths,149,Palestine,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,1.0156029489281133,1.1577992106649053,0.8847506755627718
1,Deaths,149,Palestine,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,2.894729046538375,3.291057339730187,1.9737417648125712
1,Deaths,151,Qatar,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,5.024365019707489,7.141389054964614,3.7395816361492673
1,Deaths,151,Qatar,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,1.8382857851481915,2.3385662129734794,1.434505314549466
1,Deaths,151,Qatar,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,4.328998051979967,5.983809338435838,3.2737724116567404
1,Deaths,12,Lao People's Democratic Republic,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,10.043591436177913,14.6236114418604,6.499653540677897
1,Deaths,12,Lao People's Democratic Republic,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,3.6530595706313616,4.6534200820429374,2.6799903474358433
1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,6.803178710928514,9.302531350476313,4.818756309468362
1,Deaths,147,Libya,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,5.9899612568929,8.75388096078326,4.288222208434041
1,Deaths,147,Libya,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,2.954097077028123,4.12093342368454,2.0353513762943956
1,Deaths,147,Libya,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,4.523893798029371,6.0817747322279265,3.4019060545016857
1,Deaths,131,Nicaragua,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,9.738474635620177,11.662297376649734,7.719394272306964
1,Deaths,131,Nicaragua,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,2.431200580159743,2.700888664640347,2.155920793646835
1,Deaths,131,Nicaragua,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,5.871630410484944,6.760312772587206,4.990300445129395
1,Deaths,148,Morocco,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,9.846984045052402,16.400275670016278,5.08855895102416
1,Deaths,148,Morocco,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,4.453018249548781,7.248250258005391,2.8442037435629386
1,Deaths,148,Morocco,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,7.134930027159935,10.889473539740571,4.3381156893002055
1,Deaths,27,Samoa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,19.016567962030344,26.289769906498552,12.523207813565598
1,Deaths,27,Samoa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,7.6734366016010025,10.393397074135423,5.254756779359888
1,Deaths,27,Samoa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,13.469427166567508,18.294209327738706,9.22679494764979
1,Deaths,74,Andorra,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,9.958244495353457,13.219700895147733,7.305697035849336
1,Deaths,74,Andorra,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,4.545915402938841,5.864133140361449,3.386641281302617
1,Deaths,74,Andorra,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,7.253507501174584,9.406309260216112,5.47272033071209
1,Deaths,153,Syrian Arab Republic,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,3.770991290577271,4.977183284918873,2.564876267548962
1,Deaths,153,Syrian Arab Republic,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,0.918660982276757,1.2241675066671471,0.6774615945427035
1,Deaths,153,Syrian Arab Republic,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,2.280119696580883,2.955445309255039,1.6004095166962897
1,Deaths,68,Republic of Korea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,28.73989037530778,32.97562585341234,13.028631376487638
1,Deaths,68,Republic of Korea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,12.08943069671226,12.880714839341492,11.28224349543914
1,Deaths,68,Republic of Korea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,19.889177918654553,21.936500327535995,12.559659838567148
1,Deaths,413,Tokelau,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,13.280354825306441,19.05133154870948,8.6839704193107
1,Deaths,413,Tokelau,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,7.626720114339159,10.884749356510751,4.774629226849854
1,Deaths,413,Tokelau,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,10.556255410570596,14.436556128659443,7.205128645134109
1,Deaths,135,Brazil,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,9.803122009365339,10.368665283803974,9.460343767846348
1,Deaths,135,Brazil,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,2.3745554220820613,2.523986620611308,2.283950378827935
1,Deaths,135,Brazil,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,5.923568924802567,6.207713539534016,5.743276667648895
1,Deaths,196,South Africa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,24.233677262597435,30.46193371059322,19.29776095193037
1,Deaths,196,South Africa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,4.635950096868672,5.357539760946426,4.053445355075225
1,Deaths,196,South Africa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,13.90363093181863,16.893227671202066,11.589808431457586
1,Deaths,23,Kiribati,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,48.138888821083185,60.78945217631028,36.11572032066542
1,Deaths,23,Kiribati,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,8.405518898267305,10.485062457772905,6.418428243786213
1,Deaths,23,Kiribati,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,27.3021763968277,33.87254884392862,21.02767351740676
1,Deaths,53,Serbia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,19.97703142764048,24.067547545049827,16.379955722500053
1,Deaths,53,Serbia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.8275271208643,6.7125466572476205,5.008224528853956
1,Deaths,53,Serbia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,12.588148834443064,15.026935644123316,10.63002069801506
1,Deaths,37,Kyrgyzstan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,16.07343343017897,17.2640552819687,15.057834971330365
1,Deaths,37,Kyrgyzstan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,3.9627692902953253,4.357003413954326,3.6868645780165266
1,Deaths,37,Kyrgyzstan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,9.731344269776116,10.44433549719098,9.170966185834631
1,Deaths,179,Ethiopia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,14.777294056935284,19.70231577633432,11.193542166508898
1,Deaths,179,Ethiopia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.639100423097636,6.881463226448586,4.5196998084590145
1,Deaths,179,Ethiopia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,10.304272662468845,13.052123144590153,8.422973459201184
1,Deaths,38,Mongolia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,30.837112298688208,41.1690542108074,23.338163670324118
1,Deaths,38,Mongolia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.475717157994711,7.153941960593822,4.135229673774827
1,Deaths,38,Mongolia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,17.784889907308592,23.222294187277054,13.719549249119117
1,Deaths,116,Saint Lucia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,12.262690654822956,13.80158122977723,10.97359665760357
1,Deaths,116,Saint Lucia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,1.301969537987722,1.4958570790844583,1.143921119303556
1,Deaths,116,Saint Lucia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,6.6094179898726075,7.415805616965426,5.950051808354946
1,Deaths,26,Papua New Guinea,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,5.277947382438137,8.383876006690915,3.8523046820341484
1,Deaths,26,Papua New Guinea,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,1.8896888836896208,2.522977422208166,1.4343615812375994
1,Deaths,26,Papua New Guinea,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,3.630710109638995,5.275558051771783,2.7191320803173715
1,Deaths,119,Trinidad and Tobago,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,16.314202406554042,21.33992682057522,12.37171549977518
1,Deaths,119,Trinidad and Tobago,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,3.727164948499512,5.10341687202561,2.647786162107724
1,Deaths,119,Trinidad and Tobago,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,10.029542522878463,13.009349338059849,7.669820439852695
1,Deaths,10,Cambodia,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,8.115093957368295,10.239528274795807,6.014862341311559
1,Deaths,10,Cambodia,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,2.8845042147097866,3.588643037542335,2.2390607442551573
1,Deaths,10,Cambodia,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,5.289006742797102,6.449572570779789,4.0820639234300735
1,Deaths,160,Afghanistan,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2015,6.024134904086056,8.809881263234494,4.34553723724229
1,Deaths,160,Afghanistan,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2015,6.741278913821812,9.017604637203016,5.116314995448701
1,Deaths,160,Afghanistan,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2015,6.43100515500037,8.713676571165978,4.905165949087115
1,Deaths,76,Belgium,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2016,22.426941655130904,23.45052608030126,21.541868039790355
1,Deaths,76,Belgium,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2016,8.42980163907628,8.912151800898458,7.970149792073289
1,Deaths,76,Belgium,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2016,15.251684275978699,15.842807435955168,14.708705440118804
1,Deaths,196,South Africa,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,23.163582327298734,28.50206600197159,18.502403172129323
1,Deaths,196,South Africa,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,4.208939596473151,4.971204609941026,3.6246058239172565
1,Deaths,196,South Africa,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,13.217261571731504,16.064665980058223,11.012184162415625
1,Deaths,20,Viet Nam,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,11.89933382799366,15.449823927845307,7.2050994927656795
1,Deaths,20,Viet Nam,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,4.668975572666758,5.761100087691558,3.588303909767545
1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,718,Self-harm,3,Rate,2017,8.095088796342221,10.226105119210699,5.793087129409986
1,Deaths,101,Canada,1,Male,27,Age-standardized,718,Self-harm,3,Rate,2017,17.345788985982658,18.219159700417617,16.47310462944836
1,Deaths,101,Canada,2,Female,27,Age-standardized,718,Self-harm,3,Rate,2017,5.958414564660946,6.312938542076036,5.641211315512296
